danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,audio_features,65OVbaJR5O1RmwOQx0875b,spotify:track:65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/tracks/65OVbaJR5O1RmwOQx0875b,https://api.spotify.com/v1/audio-analysis/65OVbaJR5O1RmwOQx0875b,192956,4
0.901,0.697,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,audio_features,7KwZNVEaqikRSBSpyhXK2j,spotify:track:7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/tracks/7KwZNVEaqikRSBSpyhXK2j,https://api.spotify.com/v1/audio-analysis/7KwZNVEaqikRSBSpyhXK2j,229827,4
0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,audio_features,0lEjxUUlKqjqXrVlIHFduD,spotify:track:0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/audio-analysis/0lEjxUUlKqjqXrVlIHFduD,193347,4
0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,audio_features,27NovPIUIRrOZoCHxABJwK,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4
0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,audio_features,7AzlLxHn24DxjgQX73F9fU,spotify:track:7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/tracks/7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/audio-analysis/7AzlLxHn24DxjgQX73F9fU,154424,4
0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4
0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,audio_features,3QzAOrNlsabgbMwlZt7TAY,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4
0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,audio_features,18vXApRmJSgQ6wG2ll9AOg,spotify:track:18vXApRmJSgQ6wG2ll9AOg,https://api.spotify.com/v1/tracks/18vXApRmJSgQ6wG2ll9AOg,https://api.spotify.com/v1/audio-analysis/18vXApRmJSgQ6wG2ll9AOg,165926,4
0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
0.92,0.682,1,-4.82,1,0.368,0.339,2.08e-06,0.112,0.697,140.071,audio_features,2VjOTvl50tscmc0RDjPdr2,spotify:track:2VjOTvl50tscmc0RDjPdr2,https://api.spotify.com/v1/tracks/2VjOTvl50tscmc0RDjPdr2,https://api.spotify.com/v1/audio-analysis/2VjOTvl50tscmc0RDjPdr2,198027,4
0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4
0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,1auxYwYrFRqZP7t3s7w4um,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,219333,4
0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,audio_features,1xzBco0xcoJEDXktl7Jxrr,spotify:track:1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,183907,4
0.542,0.914,0,-4.747,0,0.113,0.0161,0.0,0.744,0.576,153.993,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093,4
0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
0.869,0.557,11,-7.112,0,0.384,0.577,0.0,0.139,0.629,124.927,audio_features,7LTCmtMpf3JPfBE8gAl64z,spotify:track:7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,230836,4
0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,audio_features,4nva9EpKntUTs6CRSGBCn9,spotify:track:4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,237707,4
0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
0.746,0.69,11,-7.956,1,0.164,0.247,0.0,0.101,0.497,89.977,audio_features,7ytR5pFWmSjzHJIeQkgog4,spotify:track:7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4
0.741,0.824,10,-4.143,0,0.0352,0.614,0.0,0.158,0.725,100.216,audio_features,6bK9BH9Ts8Gj5JFvnQkzak,spotify:track:6bK9BH9Ts8Gj5JFvnQkzak,https://api.spotify.com/v1/tracks/6bK9BH9Ts8Gj5JFvnQkzak,https://api.spotify.com/v1/audio-analysis/6bK9BH9Ts8Gj5JFvnQkzak,211666,4
0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,audio_features,4PklAHGXT5ityno3IA8SKd,spotify:track:4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/tracks/4PklAHGXT5ityno3IA8SKd,https://api.spotify.com/v1/audio-analysis/4PklAHGXT5ityno3IA8SKd,165726,4
0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,audio_features,0RLLvYBopDwooCyvnTwgYu,spotify:track:0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/tracks/0RLLvYBopDwooCyvnTwgYu,https://api.spotify.com/v1/audio-analysis/0RLLvYBopDwooCyvnTwgYu,224000,1
0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,audio_features,1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/audio-analysis/1EJIcDYXwSqipW5dFe4uJz,236524,4
0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,audio_features,1jaTQ3nqY3oAAYyCTbIvnM,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM,https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM,139741,4
0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
0.869,0.557,11,-7.112,0,0.384,0.577,0.0,0.139,0.629,124.927,audio_features,7LTCmtMpf3JPfBE8gAl64z,spotify:track:7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,230836,4
0.908,0.561,4,-7.683,0,0.301,0.00933,0.0,0.111,0.559,146.018,audio_features,1BmI4EYdfzbg8DlV6pHYrY,spotify:track:1BmI4EYdfzbg8DlV6pHYrY,https://api.spotify.com/v1/tracks/1BmI4EYdfzbg8DlV6pHYrY,https://api.spotify.com/v1/audio-analysis/1BmI4EYdfzbg8DlV6pHYrY,217213,4
0.927,0.619,5,-4.441,0,0.0539,0.0186,0.0,0.104,0.817,117.995,audio_features,6wsqVwoiVH2kde4k4KKAFU,spotify:track:6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,211582,4
0.62,0.737,1,-5.901,1,0.354,0.0551,0.0,0.747,0.919,134.958,audio_features,1J0O3RqCeoMcXbayQZDZXL,spotify:track:1J0O3RqCeoMcXbayQZDZXL,https://api.spotify.com/v1/tracks/1J0O3RqCeoMcXbayQZDZXL,https://api.spotify.com/v1/audio-analysis/1J0O3RqCeoMcXbayQZDZXL,208929,4
0.874,0.202,1,-16.814,1,0.798,0.0728,0.0,0.14,0.3,134.989,audio_features,7AtQxohgEu5dRYdcY4gB6G,spotify:track:7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/tracks/7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/audio-analysis/7AtQxohgEu5dRYdcY4gB6G,142740,4
0.457,0.611,7,-6.396,0,0.302,0.478,0.0,0.134,0.246,83.455,audio_features,5997LrlUOfmL0WmiP2lti4,spotify:track:5997LrlUOfmL0WmiP2lti4,https://api.spotify.com/v1/tracks/5997LrlUOfmL0WmiP2lti4,https://api.spotify.com/v1/audio-analysis/5997LrlUOfmL0WmiP2lti4,251699,4
0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,audio_features,7qLr3HMApUbyDkUvgIvHnB,spotify:track:7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/tracks/7qLr3HMApUbyDkUvgIvHnB,https://api.spotify.com/v1/audio-analysis/7qLr3HMApUbyDkUvgIvHnB,185333,4
0.678,0.483,1,-7.956,1,0.422,0.00361,0.0,0.109,0.12,160.156,audio_features,1hS8xbWKEifaf0VuFpIY69,spotify:track:1hS8xbWKEifaf0VuFpIY69,https://api.spotify.com/v1/tracks/1hS8xbWKEifaf0VuFpIY69,https://api.spotify.com/v1/audio-analysis/1hS8xbWKEifaf0VuFpIY69,148302,4
0.718,0.564,11,-11.324,0,0.387,0.00102,0.0,0.137,0.594,155.054,audio_features,03Z1yhSewsReSk6a5GBZOh,spotify:track:03Z1yhSewsReSk6a5GBZOh,https://api.spotify.com/v1/tracks/03Z1yhSewsReSk6a5GBZOh,https://api.spotify.com/v1/audio-analysis/03Z1yhSewsReSk6a5GBZOh,148645,4
0.758,0.66,8,-6.799,0,0.0756,0.038,0.0,0.175,0.551,90.02,audio_features,7CIvyuVoWcY0LgUYa1aR5J,spotify:track:7CIvyuVoWcY0LgUYa1aR5J,https://api.spotify.com/v1/tracks/7CIvyuVoWcY0LgUYa1aR5J,https://api.spotify.com/v1/audio-analysis/7CIvyuVoWcY0LgUYa1aR5J,149333,4
0.779,0.541,1,-5.014,1,0.236,0.0361,1.04e-06,0.107,0.324,160.096,audio_features,52WoZbGVLrEW0w6AGT9wNS,spotify:track:52WoZbGVLrEW0w6AGT9wNS,https://api.spotify.com/v1/tracks/52WoZbGVLrEW0w6AGT9wNS,https://api.spotify.com/v1/audio-analysis/52WoZbGVLrEW0w6AGT9wNS,177000,4
0.893,0.513,4,-7.958,0,0.364,0.531,0.0,0.153,0.758,126.061,audio_features,6tiYQ631gOeBb2jCtaIs0R,spotify:track:6tiYQ631gOeBb2jCtaIs0R,https://api.spotify.com/v1/tracks/6tiYQ631gOeBb2jCtaIs0R,https://api.spotify.com/v1/audio-analysis/6tiYQ631gOeBb2jCtaIs0R,185736,4
0.569,0.882,3,-2.777,0,0.06,0.0316,0.0,0.142,0.201,148.038,audio_features,42VsgItocQwOQC3XWZ8JNA,spotify:track:42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,191701,4
0.919,0.815,2,-1.571,1,0.296,0.0121,0.0,0.172,0.442,144.029,audio_features,04nIar50ZE8iDeAFIjPgGt,spotify:track:04nIar50ZE8iDeAFIjPgGt,https://api.spotify.com/v1/tracks/04nIar50ZE8iDeAFIjPgGt,https://api.spotify.com/v1/audio-analysis/04nIar50ZE8iDeAFIjPgGt,175417,4
0.926,0.577,10,-6.805,0,0.367,0.0401,0.0,0.23,0.304,134.383,audio_features,73S4fsK22WH929PLFNYgOj,spotify:track:73S4fsK22WH929PLFNYgOj,https://api.spotify.com/v1/tracks/73S4fsK22WH929PLFNYgOj,https://api.spotify.com/v1/audio-analysis/73S4fsK22WH929PLFNYgOj,174467,4
0.971,0.671,10,-5.26,0,0.154,0.416,0.0,0.128,0.754,119.965,audio_features,1kwPxt35W7cG3rryxR48PO,spotify:track:1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/tracks/1kwPxt35W7cG3rryxR48PO,https://api.spotify.com/v1/audio-analysis/1kwPxt35W7cG3rryxR48PO,192000,4
0.832,0.601,1,-6.793,0,0.181,0.0953,0.0,0.103,0.439,129.987,audio_features,0YuGBW9XmWiUMXGVsnt9P2,spotify:track:0YuGBW9XmWiUMXGVsnt9P2,https://api.spotify.com/v1/tracks/0YuGBW9XmWiUMXGVsnt9P2,https://api.spotify.com/v1/audio-analysis/0YuGBW9XmWiUMXGVsnt9P2,162462,4
0.47,0.495,7,-10.746,1,0.245,0.682,0.0,0.101,0.193,170.778,audio_features,1kCVncgHcTEICcK3fG63jR,spotify:track:1kCVncgHcTEICcK3fG63jR,https://api.spotify.com/v1/tracks/1kCVncgHcTEICcK3fG63jR,https://api.spotify.com/v1/audio-analysis/1kCVncgHcTEICcK3fG63jR,190588,4
0.613,0.685,4,-6.795,1,0.292,0.00133,0.0,0.296,0.289,163.994,audio_features,5u8m1YQAVoyu5k81b5DWvr,spotify:track:5u8m1YQAVoyu5k81b5DWvr,https://api.spotify.com/v1/tracks/5u8m1YQAVoyu5k81b5DWvr,https://api.spotify.com/v1/audio-analysis/5u8m1YQAVoyu5k81b5DWvr,215122,4
0.752,0.643,7,-5.561,1,0.458,0.142,0.0,0.0889,0.805,175.988,audio_features,6WYo4HDHHvMJZU1lNebB3V,spotify:track:6WYo4HDHHvMJZU1lNebB3V,https://api.spotify.com/v1/tracks/6WYo4HDHHvMJZU1lNebB3V,https://api.spotify.com/v1/audio-analysis/6WYo4HDHHvMJZU1lNebB3V,286579,4
0.975,0.572,0,-3.88,1,0.0931,0.00142,0.00687,0.0872,0.289,120.012,audio_features,4VtN4HDolfU0II9KOftqy4,spotify:track:4VtN4HDolfU0II9KOftqy4,https://api.spotify.com/v1/tracks/4VtN4HDolfU0II9KOftqy4,https://api.spotify.com/v1/audio-analysis/4VtN4HDolfU0II9KOftqy4,162000,4
0.634,0.52,0,-7.185,1,0.209,0.0107,5.06e-05,0.404,0.163,159.938,audio_features,7cUTJwL4pZiD3oTr5bKQSg,spotify:track:7cUTJwL4pZiD3oTr5bKQSg,https://api.spotify.com/v1/tracks/7cUTJwL4pZiD3oTr5bKQSg,https://api.spotify.com/v1/audio-analysis/7cUTJwL4pZiD3oTr5bKQSg,146977,4
0.458,0.535,5,-4.854,0,0.0281,0.575,0.0,0.168,0.216,82.826,audio_features,1i9lZvlaDdWDPyXEE95aiq,spotify:track:1i9lZvlaDdWDPyXEE95aiq,https://api.spotify.com/v1/tracks/1i9lZvlaDdWDPyXEE95aiq,https://api.spotify.com/v1/audio-analysis/1i9lZvlaDdWDPyXEE95aiq,353755,4
0.601,0.483,11,-12.274,0,0.366,4.94e-05,0.0,0.108,0.344,172.83,audio_features,3aOubX8YTVByNPQrqw6ZzK,spotify:track:3aOubX8YTVByNPQrqw6ZzK,https://api.spotify.com/v1/tracks/3aOubX8YTVByNPQrqw6ZzK,https://api.spotify.com/v1/audio-analysis/3aOubX8YTVByNPQrqw6ZzK,155380,4
0.845,0.791,9,-4.988,1,0.225,0.0402,0.0,0.132,0.724,139.995,audio_features,3DmurtaoUILQC8e4XMPW4K,spotify:track:3DmurtaoUILQC8e4XMPW4K,https://api.spotify.com/v1/tracks/3DmurtaoUILQC8e4XMPW4K,https://api.spotify.com/v1/audio-analysis/3DmurtaoUILQC8e4XMPW4K,205770,4
0.701,0.8,10,-5.157,0,0.0583,0.0216,0.0,0.239,0.55,150.015,audio_features,2NqpZD00BADhsvldFVdO0j,spotify:track:2NqpZD00BADhsvldFVdO0j,https://api.spotify.com/v1/tracks/2NqpZD00BADhsvldFVdO0j,https://api.spotify.com/v1/audio-analysis/2NqpZD00BADhsvldFVdO0j,160668,4
0.739,0.644,2,-6.433,1,0.066,0.0959,0.00103,0.157,0.45,161.991,audio_features,2AVrcU1B8cpy66ycCnkYvv,spotify:track:2AVrcU1B8cpy66ycCnkYvv,https://api.spotify.com/v1/tracks/2AVrcU1B8cpy66ycCnkYvv,https://api.spotify.com/v1/audio-analysis/2AVrcU1B8cpy66ycCnkYvv,178677,4
0.556,0.46,11,-6.257,1,0.466,0.454,0.0,0.154,0.273,80.542,audio_features,1GlLIz7AtCYnwvXpz2rzbo,spotify:track:1GlLIz7AtCYnwvXpz2rzbo,https://api.spotify.com/v1/tracks/1GlLIz7AtCYnwvXpz2rzbo,https://api.spotify.com/v1/audio-analysis/1GlLIz7AtCYnwvXpz2rzbo,259547,1
0.673,0.526,8,-7.612,1,0.0677,0.00172,0.0,0.3,0.303,75.505,audio_features,5GCU2LJWPzoP8Q6nexs61z,spotify:track:5GCU2LJWPzoP8Q6nexs61z,https://api.spotify.com/v1/tracks/5GCU2LJWPzoP8Q6nexs61z,https://api.spotify.com/v1/audio-analysis/5GCU2LJWPzoP8Q6nexs61z,139867,4
0.822,0.843,1,-4.308,1,0.0407,0.00699,1.09e-06,0.26,0.631,136.004,audio_features,1OaAlsbTJugFODycEgIDUj,spotify:track:1OaAlsbTJugFODycEgIDUj,https://api.spotify.com/v1/tracks/1OaAlsbTJugFODycEgIDUj,https://api.spotify.com/v1/audio-analysis/1OaAlsbTJugFODycEgIDUj,169412,4
0.863,0.535,4,-7.936,0,0.217,0.0281,0.0,0.202,0.804,82.983,audio_features,735AY1Wwc1zb6exlKxH0mT,spotify:track:735AY1Wwc1zb6exlKxH0mT,https://api.spotify.com/v1/tracks/735AY1Wwc1zb6exlKxH0mT,https://api.spotify.com/v1/audio-analysis/735AY1Wwc1zb6exlKxH0mT,179361,4
0.852,0.735,5,-3.6,1,0.161,0.00209,0.0,0.103,0.572,90.505,audio_features,1llzRvV9QpuNHjPu0rVQSp,spotify:track:1llzRvV9QpuNHjPu0rVQSp,https://api.spotify.com/v1/tracks/1llzRvV9QpuNHjPu0rVQSp,https://api.spotify.com/v1/audio-analysis/1llzRvV9QpuNHjPu0rVQSp,172376,4
0.746,0.722,1,-7.651,0,0.287,0.0241,0.0,0.111,0.548,147.049,audio_features,5oPGSnMmza9IFsalYmY7dA,spotify:track:5oPGSnMmza9IFsalYmY7dA,https://api.spotify.com/v1/tracks/5oPGSnMmza9IFsalYmY7dA,https://api.spotify.com/v1/audio-analysis/5oPGSnMmza9IFsalYmY7dA,222912,4
0.882,0.669,1,-4.449,1,0.157,0.0102,0.0,0.112,0.275,101.989,audio_features,0DEjFljgDbPjkm5460EJnA,spotify:track:0DEjFljgDbPjkm5460EJnA,https://api.spotify.com/v1/tracks/0DEjFljgDbPjkm5460EJnA,https://api.spotify.com/v1/audio-analysis/0DEjFljgDbPjkm5460EJnA,127058,4
0.849,0.614,1,-7.323,1,0.317,0.0282,0.0,0.0603,0.472,111.363,audio_features,6c6WmIHcHlhccEwSFBhzNa,spotify:track:6c6WmIHcHlhccEwSFBhzNa,https://api.spotify.com/v1/tracks/6c6WmIHcHlhccEwSFBhzNa,https://api.spotify.com/v1/audio-analysis/6c6WmIHcHlhccEwSFBhzNa,185748,5
0.6,0.618,7,-6.226,1,0.407,0.0654,0.0,0.652,0.296,121.125,audio_features,4wYXfAEYdfKkOmtOE6c8Hx,spotify:track:4wYXfAEYdfKkOmtOE6c8Hx,https://api.spotify.com/v1/tracks/4wYXfAEYdfKkOmtOE6c8Hx,https://api.spotify.com/v1/audio-analysis/4wYXfAEYdfKkOmtOE6c8Hx,145318,5
0.646,0.825,11,-5.738,0,0.0921,0.262,0.00131,0.402,0.727,139.882,audio_features,7mOtkPUKcdQkbRp9cUNmwG,spotify:track:7mOtkPUKcdQkbRp9cUNmwG,https://api.spotify.com/v1/tracks/7mOtkPUKcdQkbRp9cUNmwG,https://api.spotify.com/v1/audio-analysis/7mOtkPUKcdQkbRp9cUNmwG,180820,4
0.792,0.618,1,-6.737,1,0.0531,0.143,0.0,0.111,0.15,132.031,audio_features,0EFY0o5DqcD8n7JKDtfgf9,spotify:track:0EFY0o5DqcD8n7JKDtfgf9,https://api.spotify.com/v1/tracks/0EFY0o5DqcD8n7JKDtfgf9,https://api.spotify.com/v1/audio-analysis/0EFY0o5DqcD8n7JKDtfgf9,129161,4
0.8,0.754,1,-5.259,0,0.216,0.0668,0.0,0.278,0.334,134.136,audio_features,2rjv9fXzpZDbB6lEeIoB3l,spotify:track:2rjv9fXzpZDbB6lEeIoB3l,https://api.spotify.com/v1/tracks/2rjv9fXzpZDbB6lEeIoB3l,https://api.spotify.com/v1/audio-analysis/2rjv9fXzpZDbB6lEeIoB3l,176947,4
0.672,0.538,2,-6.569,1,0.103,0.00998,0.000461,0.441,0.0663,134.838,audio_features,4NQfLaqLd1Fms4UTkkTj7J,spotify:track:4NQfLaqLd1Fms4UTkkTj7J,https://api.spotify.com/v1/tracks/4NQfLaqLd1Fms4UTkkTj7J,https://api.spotify.com/v1/audio-analysis/4NQfLaqLd1Fms4UTkkTj7J,164743,4
0.853,0.574,0,-6.082,1,0.197,0.0105,2.4e-06,0.102,0.526,142.982,audio_features,3V0A5gVJFGy4Hmo3MJ59uD,spotify:track:3V0A5gVJFGy4Hmo3MJ59uD,https://api.spotify.com/v1/tracks/3V0A5gVJFGy4Hmo3MJ59uD,https://api.spotify.com/v1/audio-analysis/3V0A5gVJFGy4Hmo3MJ59uD,134715,4
0.704,0.633,11,-4.902,1,0.235,0.00259,0.0,0.13,0.644,145.989,audio_features,1Xq5iwsvGxJ7SOaX5LdQc3,spotify:track:1Xq5iwsvGxJ7SOaX5LdQc3,https://api.spotify.com/v1/tracks/1Xq5iwsvGxJ7SOaX5LdQc3,https://api.spotify.com/v1/audio-analysis/1Xq5iwsvGxJ7SOaX5LdQc3,118904,4
0.851,0.379,11,-16.753,0,0.241,0.0353,0.00134,0.109,0.524,145.996,audio_features,4ZTbRGeqWhzv4T5gjcyoJE,spotify:track:4ZTbRGeqWhzv4T5gjcyoJE,https://api.spotify.com/v1/tracks/4ZTbRGeqWhzv4T5gjcyoJE,https://api.spotify.com/v1/audio-analysis/4ZTbRGeqWhzv4T5gjcyoJE,197211,4
0.809,0.621,10,-7.485,0,0.442,0.105,1.8e-05,0.118,0.541,147.126,audio_features,1HSx1QVs1OypNtveGDa3fd,spotify:track:1HSx1QVs1OypNtveGDa3fd,https://api.spotify.com/v1/tracks/1HSx1QVs1OypNtveGDa3fd,https://api.spotify.com/v1/audio-analysis/1HSx1QVs1OypNtveGDa3fd,156735,4
0.669,0.73,1,-8.574,0,0.206,0.354,0.00388,0.204,0.457,149.897,audio_features,0iCsRcu5mugWVlCMpD7wb1,spotify:track:0iCsRcu5mugWVlCMpD7wb1,https://api.spotify.com/v1/tracks/0iCsRcu5mugWVlCMpD7wb1,https://api.spotify.com/v1/audio-analysis/0iCsRcu5mugWVlCMpD7wb1,93686,4
0.62,0.605,1,-8.287,0,0.298,0.0127,1.39e-06,0.272,0.597,160.059,audio_features,74oeFXv2DcW9VEAAVmNNhv,spotify:track:74oeFXv2DcW9VEAAVmNNhv,https://api.spotify.com/v1/tracks/74oeFXv2DcW9VEAAVmNNhv,https://api.spotify.com/v1/audio-analysis/74oeFXv2DcW9VEAAVmNNhv,175007,4
0.681,0.503,2,-5.0,1,0.279,0.00141,0.0,0.25,0.232,160.126,audio_features,2Wu8DmMeHBpsPPom0fEKpS,spotify:track:2Wu8DmMeHBpsPPom0fEKpS,https://api.spotify.com/v1/tracks/2Wu8DmMeHBpsPPom0fEKpS,https://api.spotify.com/v1/audio-analysis/2Wu8DmMeHBpsPPom0fEKpS,123576,4
0.531,0.545,10,-6.378,1,0.203,0.00143,0.0,0.209,0.209,161.013,audio_features,47PMDlcWhtw5Wg3dfXK49H,spotify:track:47PMDlcWhtw5Wg3dfXK49H,https://api.spotify.com/v1/tracks/47PMDlcWhtw5Wg3dfXK49H,https://api.spotify.com/v1/audio-analysis/47PMDlcWhtw5Wg3dfXK49H,156522,4
0.641,0.783,2,-4.415,1,0.259,0.232,0.0,0.0705,0.372,77.927,audio_features,2HNB1KfLWpQ3i7jG8LcOLU,spotify:track:2HNB1KfLWpQ3i7jG8LcOLU,https://api.spotify.com/v1/tracks/2HNB1KfLWpQ3i7jG8LcOLU,https://api.spotify.com/v1/audio-analysis/2HNB1KfLWpQ3i7jG8LcOLU,186958,4
0.531,0.914,3,-3.968,1,0.121,0.014,1.7e-06,0.116,0.5,148.063,audio_features,02ZqOQf9o0AmF5NUYK7CQL,spotify:track:02ZqOQf9o0AmF5NUYK7CQL,https://api.spotify.com/v1/tracks/02ZqOQf9o0AmF5NUYK7CQL,https://api.spotify.com/v1/audio-analysis/02ZqOQf9o0AmF5NUYK7CQL,116883,4
