danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.569,0.94,0,-1.824,0,0.183,0.00313,0.571,0.721,0.3,170.061,audio_features,7x3qP9JdpxFNLlg1WmUln1,spotify:track:7x3qP9JdpxFNLlg1WmUln1,https://api.spotify.com/v1/tracks/7x3qP9JdpxFNLlg1WmUln1,https://api.spotify.com/v1/audio-analysis/7x3qP9JdpxFNLlg1WmUln1,208941,4
0.643,0.833,6,-4.109,1,0.1,0.188,2.41e-06,0.339,0.216,139.941,audio_features,4YUgS4PGLSBI6sbKUxaD3D,spotify:track:4YUgS4PGLSBI6sbKUxaD3D,https://api.spotify.com/v1/tracks/4YUgS4PGLSBI6sbKUxaD3D,https://api.spotify.com/v1/audio-analysis/4YUgS4PGLSBI6sbKUxaD3D,159316,4
0.652,0.614,3,-7.833,0,0.0664,0.0792,0.0,0.239,0.384,129.991,audio_features,0GTuyzPTs2G0wqFD1trSOw,spotify:track:0GTuyzPTs2G0wqFD1trSOw,https://api.spotify.com/v1/tracks/0GTuyzPTs2G0wqFD1trSOw,https://api.spotify.com/v1/audio-analysis/0GTuyzPTs2G0wqFD1trSOw,155077,4
0.804,0.962,0,-6.81,1,0.0487,0.00224,0.886,0.0777,0.432,125.011,audio_features,0GL2DIZoRorbVbsRejFCaW,spotify:track:0GL2DIZoRorbVbsRejFCaW,https://api.spotify.com/v1/tracks/0GL2DIZoRorbVbsRejFCaW,https://api.spotify.com/v1/audio-analysis/0GL2DIZoRorbVbsRejFCaW,138725,4
0.66,0.748,1,-7.351,0,0.0516,0.0279,0.0035,0.0968,0.536,117.969,audio_features,0NUsMgXjITsbxk5WC4aleu,spotify:track:0NUsMgXjITsbxk5WC4aleu,https://api.spotify.com/v1/tracks/0NUsMgXjITsbxk5WC4aleu,https://api.spotify.com/v1/audio-analysis/0NUsMgXjITsbxk5WC4aleu,205424,4
0.693,0.73,0,-5.06,0,0.0356,0.161,4.12e-05,0.109,0.693,120.018,audio_features,4W7bfpXBXrH79dnWyJMkEX,spotify:track:4W7bfpXBXrH79dnWyJMkEX,https://api.spotify.com/v1/tracks/4W7bfpXBXrH79dnWyJMkEX,https://api.spotify.com/v1/audio-analysis/4W7bfpXBXrH79dnWyJMkEX,142756,4
0.42,0.866,7,-5.065,0,0.151,0.242,0.000318,0.107,0.843,198.066,audio_features,3zkb0907pOJqU7m3Qh5hB7,spotify:track:3zkb0907pOJqU7m3Qh5hB7,https://api.spotify.com/v1/tracks/3zkb0907pOJqU7m3Qh5hB7,https://api.spotify.com/v1/audio-analysis/3zkb0907pOJqU7m3Qh5hB7,136031,3
0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,audio_features,31nfdEooLEq7dn3UMcIeB5,spotify:track:31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5,178156,4
0.759,0.882,10,-5.81,1,0.0339,0.229,0.0403,0.342,0.878,137.058,audio_features,0fK4NmIDXetjIiZ2Oxz2tF,spotify:track:0fK4NmIDXetjIiZ2Oxz2tF,https://api.spotify.com/v1/tracks/0fK4NmIDXetjIiZ2Oxz2tF,https://api.spotify.com/v1/audio-analysis/0fK4NmIDXetjIiZ2Oxz2tF,158883,4
0.741,0.991,0,-2.424,1,0.0395,0.00166,0.00319,0.0832,0.781,134.972,audio_features,71xKlOIhZKO55Rt3zSHzQt,spotify:track:71xKlOIhZKO55Rt3zSHzQt,https://api.spotify.com/v1/tracks/71xKlOIhZKO55Rt3zSHzQt,https://api.spotify.com/v1/audio-analysis/71xKlOIhZKO55Rt3zSHzQt,124463,4
0.553,0.745,5,-7.064,1,0.032,0.0542,0.432,0.168,0.0664,123.003,audio_features,0aVrpFRLlrd5zVyPXWP3mS,spotify:track:0aVrpFRLlrd5zVyPXWP3mS,https://api.spotify.com/v1/tracks/0aVrpFRLlrd5zVyPXWP3mS,https://api.spotify.com/v1/audio-analysis/0aVrpFRLlrd5zVyPXWP3mS,302741,4
0.308,0.708,1,-7.865,1,0.0352,0.0175,0.144,0.139,0.0376,122.998,audio_features,2xlSM0k9SCoG6UMaZWWRiC,spotify:track:2xlSM0k9SCoG6UMaZWWRiC,https://api.spotify.com/v1/tracks/2xlSM0k9SCoG6UMaZWWRiC,https://api.spotify.com/v1/audio-analysis/2xlSM0k9SCoG6UMaZWWRiC,240976,4
0.711,0.899,9,-4.948,0,0.0419,0.407,0.804,0.158,0.266,124.975,audio_features,5pyLmnW31JUqznPiwsoeUR,spotify:track:5pyLmnW31JUqznPiwsoeUR,https://api.spotify.com/v1/tracks/5pyLmnW31JUqznPiwsoeUR,https://api.spotify.com/v1/audio-analysis/5pyLmnW31JUqznPiwsoeUR,223920,4
0.679,0.506,9,-9.497,0,0.0671,0.421,0.00216,0.434,0.588,114.967,audio_features,7j3zZ2jAjzFD60UjhldhHo,spotify:track:7j3zZ2jAjzFD60UjhldhHo,https://api.spotify.com/v1/tracks/7j3zZ2jAjzFD60UjhldhHo,https://api.spotify.com/v1/audio-analysis/7j3zZ2jAjzFD60UjhldhHo,169472,4
0.666,0.865,1,-3.118,1,0.0421,0.0144,0.0,0.0926,0.39,125.037,audio_features,0MuAaWayfAeq0C6WDM15Mz,spotify:track:0MuAaWayfAeq0C6WDM15Mz,https://api.spotify.com/v1/tracks/0MuAaWayfAeq0C6WDM15Mz,https://api.spotify.com/v1/audio-analysis/0MuAaWayfAeq0C6WDM15Mz,188442,4
0.567,0.865,2,-5.482,1,0.0674,0.0449,0.0026,0.414,0.509,126.996,audio_features,5PXZlm9dBDA8dBXxle5Da8,spotify:track:5PXZlm9dBDA8dBXxle5Da8,https://api.spotify.com/v1/tracks/5PXZlm9dBDA8dBXxle5Da8,https://api.spotify.com/v1/audio-analysis/5PXZlm9dBDA8dBXxle5Da8,199016,4
0.707,0.969,9,-5.181,1,0.0882,0.129,0.876,0.0913,0.251,129.984,audio_features,5HadIAY3Oray8VKuv3shgQ,spotify:track:5HadIAY3Oray8VKuv3shgQ,https://api.spotify.com/v1/tracks/5HadIAY3Oray8VKuv3shgQ,https://api.spotify.com/v1/audio-analysis/5HadIAY3Oray8VKuv3shgQ,145200,4
0.775,0.817,1,-4.921,1,0.0656,0.127,0.00273,0.215,0.386,140.033,audio_features,0ZVjgfaC2Ptrod9v6p9KFP,spotify:track:0ZVjgfaC2Ptrod9v6p9KFP,https://api.spotify.com/v1/tracks/0ZVjgfaC2Ptrod9v6p9KFP,https://api.spotify.com/v1/audio-analysis/0ZVjgfaC2Ptrod9v6p9KFP,169535,4
0.555,0.984,8,-2.772,0,0.135,0.0116,0.586,0.54,0.337,164.989,audio_features,29LpCEcWnk9lFfzR2o3YVW,spotify:track:29LpCEcWnk9lFfzR2o3YVW,https://api.spotify.com/v1/tracks/29LpCEcWnk9lFfzR2o3YVW,https://api.spotify.com/v1/audio-analysis/29LpCEcWnk9lFfzR2o3YVW,206695,4
0.694,0.84,7,-5.18,0,0.0364,0.00375,0.0163,0.116,0.711,125.063,audio_features,1WY17VGE4rQjsyWi1Tw3be,spotify:track:1WY17VGE4rQjsyWi1Tw3be,https://api.spotify.com/v1/tracks/1WY17VGE4rQjsyWi1Tw3be,https://api.spotify.com/v1/audio-analysis/1WY17VGE4rQjsyWi1Tw3be,156621,4
0.657,0.809,6,-3.525,0,0.0563,0.00466,0.000229,0.601,0.859,124.982,audio_features,3ol5EIFVcL4XneXKXjQpfx,spotify:track:3ol5EIFVcL4XneXKXjQpfx,https://api.spotify.com/v1/tracks/3ol5EIFVcL4XneXKXjQpfx,https://api.spotify.com/v1/audio-analysis/3ol5EIFVcL4XneXKXjQpfx,197640,4
0.675,0.986,9,-4.606,0,0.0974,0.0868,4.96e-06,0.128,0.57,126.004,audio_features,00E0Z2jrF7reoHps4zcbWQ,spotify:track:00E0Z2jrF7reoHps4zcbWQ,https://api.spotify.com/v1/tracks/00E0Z2jrF7reoHps4zcbWQ,https://api.spotify.com/v1/audio-analysis/00E0Z2jrF7reoHps4zcbWQ,146501,4
0.689,0.909,0,-8.367,1,0.0381,0.0109,0.837,0.189,0.0992,126.996,audio_features,4hulj08qi6HvsUfipIkzdk,spotify:track:4hulj08qi6HvsUfipIkzdk,https://api.spotify.com/v1/tracks/4hulj08qi6HvsUfipIkzdk,https://api.spotify.com/v1/audio-analysis/4hulj08qi6HvsUfipIkzdk,193706,4
0.646,0.898,10,-6.27,1,0.0358,0.00119,0.0406,0.189,0.62,124.002,audio_features,5cJZzpcqdwkUvD2f88wcgS,spotify:track:5cJZzpcqdwkUvD2f88wcgS,https://api.spotify.com/v1/tracks/5cJZzpcqdwkUvD2f88wcgS,https://api.spotify.com/v1/audio-analysis/5cJZzpcqdwkUvD2f88wcgS,181935,4
0.527,0.927,10,-6.096,1,0.07,0.0197,0.87,0.138,0.5,160.015,audio_features,0H2idlyIDxyotmpAJ2NUeh,spotify:track:0H2idlyIDxyotmpAJ2NUeh,https://api.spotify.com/v1/tracks/0H2idlyIDxyotmpAJ2NUeh,https://api.spotify.com/v1/audio-analysis/0H2idlyIDxyotmpAJ2NUeh,196598,4
0.72,0.534,4,-11.949,0,0.0375,0.0223,0.86,0.11,0.0393,120.009,audio_features,200DiJQhDi69nkGXOrrJgn,spotify:track:200DiJQhDi69nkGXOrrJgn,https://api.spotify.com/v1/tracks/200DiJQhDi69nkGXOrrJgn,https://api.spotify.com/v1/audio-analysis/200DiJQhDi69nkGXOrrJgn,417812,4
0.598,0.89,4,-3.426,1,0.0758,0.000579,1.3e-05,0.031,0.695,113.034,audio_features,0daHbdrLvUmkh81rnolMcG,spotify:track:0daHbdrLvUmkh81rnolMcG,https://api.spotify.com/v1/tracks/0daHbdrLvUmkh81rnolMcG,https://api.spotify.com/v1/audio-analysis/0daHbdrLvUmkh81rnolMcG,226736,4
0.474,0.936,7,-2.328,0,0.0763,0.00229,2.53e-06,0.181,0.392,139.933,audio_features,3tNMdL4qjzNHfo7rlVMESK,spotify:track:3tNMdL4qjzNHfo7rlVMESK,https://api.spotify.com/v1/tracks/3tNMdL4qjzNHfo7rlVMESK,https://api.spotify.com/v1/audio-analysis/3tNMdL4qjzNHfo7rlVMESK,167277,4
0.452,0.934,5,-5.034,0,0.0935,0.128,0.309,0.0946,0.299,132.398,audio_features,3l6RgZRKf4FfSc2FJlesEL,spotify:track:3l6RgZRKf4FfSc2FJlesEL,https://api.spotify.com/v1/tracks/3l6RgZRKf4FfSc2FJlesEL,https://api.spotify.com/v1/audio-analysis/3l6RgZRKf4FfSc2FJlesEL,188708,4
0.263,0.977,9,-2.913,1,0.0857,5.16e-06,0.0,0.148,0.305,149.982,audio_features,6vWu5uWlox5TVDPl3LvoG3,spotify:track:6vWu5uWlox5TVDPl3LvoG3,https://api.spotify.com/v1/tracks/6vWu5uWlox5TVDPl3LvoG3,https://api.spotify.com/v1/audio-analysis/6vWu5uWlox5TVDPl3LvoG3,219400,4
0.6,0.863,8,-5.564,0,0.131,0.0203,0.000719,0.0864,0.744,159.951,audio_features,7505qe0xzCuDPaILCURnOC,spotify:track:7505qe0xzCuDPaILCURnOC,https://api.spotify.com/v1/tracks/7505qe0xzCuDPaILCURnOC,https://api.spotify.com/v1/audio-analysis/7505qe0xzCuDPaILCURnOC,227547,4
0.736,0.534,11,-9.22,0,0.0367,0.0433,0.00434,0.0664,0.552,127.035,audio_features,5NRtdsFFlmyE8qDMgS08PE,spotify:track:5NRtdsFFlmyE8qDMgS08PE,https://api.spotify.com/v1/tracks/5NRtdsFFlmyE8qDMgS08PE,https://api.spotify.com/v1/audio-analysis/5NRtdsFFlmyE8qDMgS08PE,192441,4
0.646,0.798,4,-5.283,0,0.0767,0.000305,9.84e-05,0.0922,0.821,113.959,audio_features,7LJETXmpThAx6IvUzczYNR,spotify:track:7LJETXmpThAx6IvUzczYNR,https://api.spotify.com/v1/tracks/7LJETXmpThAx6IvUzczYNR,https://api.spotify.com/v1/audio-analysis/7LJETXmpThAx6IvUzczYNR,215601,4
0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,audio_features,1H4Y9uW4N0LsxJUz0VnaPJ,spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/tracks/1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/audio-analysis/1H4Y9uW4N0LsxJUz0VnaPJ,204677,4
0.58,0.939,7,-5.489,0,0.0643,0.000963,1.55e-05,0.384,0.338,125.012,audio_features,6s3MpvQ1ulwrTuRhBgv0Eu,spotify:track:6s3MpvQ1ulwrTuRhBgv0Eu,https://api.spotify.com/v1/tracks/6s3MpvQ1ulwrTuRhBgv0Eu,https://api.spotify.com/v1/audio-analysis/6s3MpvQ1ulwrTuRhBgv0Eu,236954,4
0.396,0.939,9,-3.155,0,0.227,0.000285,0.0,0.212,0.39,185.081,audio_features,5BgnL6gHauuvxe4Ok6W1aC,spotify:track:5BgnL6gHauuvxe4Ok6W1aC,https://api.spotify.com/v1/tracks/5BgnL6gHauuvxe4Ok6W1aC,https://api.spotify.com/v1/audio-analysis/5BgnL6gHauuvxe4Ok6W1aC,205368,4
0.62,0.782,4,-5.326,0,0.058,0.0409,2.01e-06,0.259,0.551,123.117,audio_features,1PYG9Akj0LAZZUDXzV9m1S,spotify:track:1PYG9Akj0LAZZUDXzV9m1S,https://api.spotify.com/v1/tracks/1PYG9Akj0LAZZUDXzV9m1S,https://api.spotify.com/v1/audio-analysis/1PYG9Akj0LAZZUDXzV9m1S,182747,4
0.631,0.884,2,-2.892,1,0.1,0.0632,0.0,0.325,0.878,92.507,audio_features,2kDApipZtTzjwGfKujcg2z,spotify:track:2kDApipZtTzjwGfKujcg2z,https://api.spotify.com/v1/tracks/2kDApipZtTzjwGfKujcg2z,https://api.spotify.com/v1/audio-analysis/2kDApipZtTzjwGfKujcg2z,233627,4
0.522,0.909,0,-3.203,1,0.085,0.00789,0.0,0.0893,0.726,139.02,audio_features,0uuxAXS1X7kH0WjC0nD6q9,spotify:track:0uuxAXS1X7kH0WjC0nD6q9,https://api.spotify.com/v1/tracks/0uuxAXS1X7kH0WjC0nD6q9,https://api.spotify.com/v1/audio-analysis/0uuxAXS1X7kH0WjC0nD6q9,190612,4
0.439,0.919,1,-4.561,0,0.0649,0.00389,0.437,0.12,0.55,132.301,audio_features,4zx4H3Q0ASymmPgbfUmeRo,spotify:track:4zx4H3Q0ASymmPgbfUmeRo,https://api.spotify.com/v1/tracks/4zx4H3Q0ASymmPgbfUmeRo,https://api.spotify.com/v1/audio-analysis/4zx4H3Q0ASymmPgbfUmeRo,202777,4
0.413,0.876,11,-4.577,1,0.057,0.000938,0.000104,0.387,0.341,164.08,audio_features,2YmJZWGcy0yONMCsEKOuVD,spotify:track:2YmJZWGcy0yONMCsEKOuVD,https://api.spotify.com/v1/tracks/2YmJZWGcy0yONMCsEKOuVD,https://api.spotify.com/v1/audio-analysis/2YmJZWGcy0yONMCsEKOuVD,214724,4
0.539,0.928,10,-1.9,0,0.0665,0.0284,3.3e-05,0.14,0.507,113.468,audio_features,3XV77GNuIPYff6T7bzjYy9,spotify:track:3XV77GNuIPYff6T7bzjYy9,https://api.spotify.com/v1/tracks/3XV77GNuIPYff6T7bzjYy9,https://api.spotify.com/v1/audio-analysis/3XV77GNuIPYff6T7bzjYy9,187653,4
0.563,0.908,1,-5.318,0,0.034,0.0363,3.14e-05,0.571,0.524,127.969,audio_features,2TNyNqT3RBXhtNV7OiAgiC,spotify:track:2TNyNqT3RBXhtNV7OiAgiC,https://api.spotify.com/v1/tracks/2TNyNqT3RBXhtNV7OiAgiC,https://api.spotify.com/v1/audio-analysis/2TNyNqT3RBXhtNV7OiAgiC,245225,4
0.485,0.819,11,-3.856,1,0.0473,0.000292,1.67e-06,0.0508,0.515,97.926,audio_features,71MVjTIeOQzPkEmfgL3uNc,spotify:track:71MVjTIeOQzPkEmfgL3uNc,https://api.spotify.com/v1/tracks/71MVjTIeOQzPkEmfgL3uNc,https://api.spotify.com/v1/audio-analysis/71MVjTIeOQzPkEmfgL3uNc,168976,4
0.542,0.843,7,-5.826,1,0.0607,0.0108,0.0,0.0956,0.65,169.036,audio_features,2N9j5SNc6cQMYpUeyXYlBV,spotify:track:2N9j5SNc6cQMYpUeyXYlBV,https://api.spotify.com/v1/tracks/2N9j5SNc6cQMYpUeyXYlBV,https://api.spotify.com/v1/audio-analysis/2N9j5SNc6cQMYpUeyXYlBV,184911,4
0.56,0.739,9,-5.667,1,0.0535,0.00342,0.0894,0.306,0.625,166.99,audio_features,1byxxkw33SsLEYNRKdmaOQ,spotify:track:1byxxkw33SsLEYNRKdmaOQ,https://api.spotify.com/v1/tracks/1byxxkw33SsLEYNRKdmaOQ,https://api.spotify.com/v1/audio-analysis/1byxxkw33SsLEYNRKdmaOQ,174642,4
0.593,0.714,7,-2.965,1,0.0299,0.348,0.0,0.151,0.347,111.924,audio_features,0QligzLNiKkIKW1Ea2MFHt,spotify:track:0QligzLNiKkIKW1Ea2MFHt,https://api.spotify.com/v1/tracks/0QligzLNiKkIKW1Ea2MFHt,https://api.spotify.com/v1/audio-analysis/0QligzLNiKkIKW1Ea2MFHt,195279,4
0.547,0.684,9,-4.88,1,0.0303,0.0192,0.0,0.111,0.276,90.034,audio_features,72zjYe2aysOkIR7l6KQIhR,spotify:track:72zjYe2aysOkIR7l6KQIhR,https://api.spotify.com/v1/tracks/72zjYe2aysOkIR7l6KQIhR,https://api.spotify.com/v1/audio-analysis/72zjYe2aysOkIR7l6KQIhR,194227,4
0.495,0.936,1,-2.477,0,0.0717,1.02e-05,0.000193,0.0909,0.398,137.047,audio_features,4WVJeRP6hjMMBkmWsV4TtF,spotify:track:4WVJeRP6hjMMBkmWsV4TtF,https://api.spotify.com/v1/tracks/4WVJeRP6hjMMBkmWsV4TtF,https://api.spotify.com/v1/audio-analysis/4WVJeRP6hjMMBkmWsV4TtF,209799,4
0.209,0.661,6,-3.939,1,0.0356,0.115,0.00809,0.119,0.0975,149.339,audio_features,6jXwOrrBoutMICNxckeDNQ,spotify:track:6jXwOrrBoutMICNxckeDNQ,https://api.spotify.com/v1/tracks/6jXwOrrBoutMICNxckeDNQ,https://api.spotify.com/v1/audio-analysis/6jXwOrrBoutMICNxckeDNQ,312084,4
0.587,0.798,2,-5.109,1,0.037,0.0329,0.000134,0.184,0.6,101.161,audio_features,3p84R45PM75ngq8XRoe45o,spotify:track:3p84R45PM75ngq8XRoe45o,https://api.spotify.com/v1/tracks/3p84R45PM75ngq8XRoe45o,https://api.spotify.com/v1/audio-analysis/3p84R45PM75ngq8XRoe45o,181750,4
0.563,0.652,9,-6.978,0,0.128,0.0839,1.54e-06,0.445,0.67,80.88,audio_features,71Ohbh25hv8SzzZCfq8i4B,spotify:track:71Ohbh25hv8SzzZCfq8i4B,https://api.spotify.com/v1/tracks/71Ohbh25hv8SzzZCfq8i4B,https://api.spotify.com/v1/audio-analysis/71Ohbh25hv8SzzZCfq8i4B,244444,4
0.354,0.994,11,-1.58,0,0.182,0.0228,3.28e-05,0.318,0.0986,144.978,audio_features,1TJmuC4kMe1ewZdybH159I,spotify:track:1TJmuC4kMe1ewZdybH159I,https://api.spotify.com/v1/tracks/1TJmuC4kMe1ewZdybH159I,https://api.spotify.com/v1/audio-analysis/1TJmuC4kMe1ewZdybH159I,223785,4
0.376,0.83,9,-6.561,1,0.0826,0.0445,0.00783,0.0679,0.324,168.051,audio_features,1ugQO8HhKXJ2kXaKJ6bznA,spotify:track:1ugQO8HhKXJ2kXaKJ6bznA,https://api.spotify.com/v1/tracks/1ugQO8HhKXJ2kXaKJ6bznA,https://api.spotify.com/v1/audio-analysis/1ugQO8HhKXJ2kXaKJ6bznA,175387,4
0.424,0.917,7,-3.695,1,0.0836,0.0795,0.00333,0.247,0.308,128.189,audio_features,5UrwXORPNlSUuR0SemqM3O,spotify:track:5UrwXORPNlSUuR0SemqM3O,https://api.spotify.com/v1/tracks/5UrwXORPNlSUuR0SemqM3O,https://api.spotify.com/v1/audio-analysis/5UrwXORPNlSUuR0SemqM3O,198227,4
0.508,0.797,1,-5.854,1,0.0411,0.00261,7.56e-06,0.0916,0.361,126.982,audio_features,09DR0sHnQUhHOiSNttc1mv,spotify:track:09DR0sHnQUhHOiSNttc1mv,https://api.spotify.com/v1/tracks/09DR0sHnQUhHOiSNttc1mv,https://api.spotify.com/v1/audio-analysis/09DR0sHnQUhHOiSNttc1mv,234933,4
0.354,0.931,10,0.706,1,0.0769,0.0586,0.0,0.298,0.564,77.135,audio_features,0oigSejhoNen2EdNAIFcm5,spotify:track:0oigSejhoNen2EdNAIFcm5,https://api.spotify.com/v1/tracks/0oigSejhoNen2EdNAIFcm5,https://api.spotify.com/v1/audio-analysis/0oigSejhoNen2EdNAIFcm5,187944,4
0.604,0.794,10,-6.72,0,0.0672,0.0131,0.000574,0.383,0.785,155.95,audio_features,1pJk9Ai1GNT0HPWdRpgbBx,spotify:track:1pJk9Ai1GNT0HPWdRpgbBx,https://api.spotify.com/v1/tracks/1pJk9Ai1GNT0HPWdRpgbBx,https://api.spotify.com/v1/audio-analysis/1pJk9Ai1GNT0HPWdRpgbBx,184615,4
0.459,0.86,1,-5.002,0,0.0814,0.0108,2.47e-06,0.328,0.729,150.027,audio_features,16Wp9vdeUWQSESvgYFhksa,spotify:track:16Wp9vdeUWQSESvgYFhksa,https://api.spotify.com/v1/tracks/16Wp9vdeUWQSESvgYFhksa,https://api.spotify.com/v1/audio-analysis/16Wp9vdeUWQSESvgYFhksa,219974,4
0.706,0.847,9,-4.671,1,0.0809,0.0143,0.00326,0.059,0.841,120.03,audio_features,1ZngTOTM9nWJZOnG3vWkUF,spotify:track:1ZngTOTM9nWJZOnG3vWkUF,https://api.spotify.com/v1/tracks/1ZngTOTM9nWJZOnG3vWkUF,https://api.spotify.com/v1/audio-analysis/1ZngTOTM9nWJZOnG3vWkUF,152133,4
0.503,0.86,6,-6.114,0,0.0468,0.000552,4.44e-06,0.125,0.549,90.063,audio_features,6JfISacOvddHFsPkE8bE3Z,spotify:track:6JfISacOvddHFsPkE8bE3Z,https://api.spotify.com/v1/tracks/6JfISacOvddHFsPkE8bE3Z,https://api.spotify.com/v1/audio-analysis/6JfISacOvddHFsPkE8bE3Z,149417,4
0.537,0.82,3,-4.214,1,0.0345,0.000429,0.0,0.716,0.414,113.032,audio_features,4amltxLIfFmtYEvZbdgDqO,spotify:track:4amltxLIfFmtYEvZbdgDqO,https://api.spotify.com/v1/tracks/4amltxLIfFmtYEvZbdgDqO,https://api.spotify.com/v1/audio-analysis/4amltxLIfFmtYEvZbdgDqO,240000,4
0.389,0.714,4,-8.632,1,0.0367,0.000102,0.00022,0.335,0.396,129.948,audio_features,1IutoMzbuf3hVtP4KS9W37,spotify:track:1IutoMzbuf3hVtP4KS9W37,https://api.spotify.com/v1/tracks/1IutoMzbuf3hVtP4KS9W37,https://api.spotify.com/v1/audio-analysis/1IutoMzbuf3hVtP4KS9W37,168221,4
0.503,0.904,0,-4.948,0,0.154,0.052,0.00103,0.304,0.277,163.007,audio_features,5XYoKiujAKGiHwnU2G0P7C,spotify:track:5XYoKiujAKGiHwnU2G0P7C,https://api.spotify.com/v1/tracks/5XYoKiujAKGiHwnU2G0P7C,https://api.spotify.com/v1/audio-analysis/5XYoKiujAKGiHwnU2G0P7C,190222,4
0.391,0.748,0,-4.639,1,0.0896,0.0766,0.0,0.128,0.348,117.973,audio_features,7vys2uYSgV5eN1QvdBw6iz,spotify:track:7vys2uYSgV5eN1QvdBw6iz,https://api.spotify.com/v1/tracks/7vys2uYSgV5eN1QvdBw6iz,https://api.spotify.com/v1/audio-analysis/7vys2uYSgV5eN1QvdBw6iz,170495,4
0.488,0.771,7,-5.757,1,0.107,0.0114,0.0,0.0973,0.605,154.967,audio_features,2BtFhZlm9Sz5FAiYIjChUl,spotify:track:2BtFhZlm9Sz5FAiYIjChUl,https://api.spotify.com/v1/tracks/2BtFhZlm9Sz5FAiYIjChUl,https://api.spotify.com/v1/audio-analysis/2BtFhZlm9Sz5FAiYIjChUl,182707,4
0.649,0.908,11,-5.028,0,0.037,0.0339,3.04e-05,0.137,0.667,104.011,audio_features,6KiqAya4ntBbCLyH7Rf2Sk,spotify:track:6KiqAya4ntBbCLyH7Rf2Sk,https://api.spotify.com/v1/tracks/6KiqAya4ntBbCLyH7Rf2Sk,https://api.spotify.com/v1/audio-analysis/6KiqAya4ntBbCLyH7Rf2Sk,190392,4
0.416,0.867,9,-6.184,1,0.116,0.139,2.47e-06,0.0838,0.351,168.029,audio_features,1C1PabZfidunDI3xEj0D0H,spotify:track:1C1PabZfidunDI3xEj0D0H,https://api.spotify.com/v1/tracks/1C1PabZfidunDI3xEj0D0H,https://api.spotify.com/v1/audio-analysis/1C1PabZfidunDI3xEj0D0H,228533,4
0.466,0.865,2,-5.044,1,0.0423,0.0103,0.00474,0.102,0.617,149.904,audio_features,621bFmNYKldPwZQExIK3VU,spotify:track:621bFmNYKldPwZQExIK3VU,https://api.spotify.com/v1/tracks/621bFmNYKldPwZQExIK3VU,https://api.spotify.com/v1/audio-analysis/621bFmNYKldPwZQExIK3VU,233320,4
0.539,0.922,0,-3.821,1,0.0434,9.94e-05,0.0,0.669,0.439,110.963,audio_features,4SWtsP55DukeFexQmcai28,spotify:track:4SWtsP55DukeFexQmcai28,https://api.spotify.com/v1/tracks/4SWtsP55DukeFexQmcai28,https://api.spotify.com/v1/audio-analysis/4SWtsP55DukeFexQmcai28,114872,4
0.5,0.932,9,-6.903,1,0.0884,0.00956,6.23e-06,0.374,0.349,127.033,audio_features,3CsJjIyl2Y6jz08DUuMMz8,spotify:track:3CsJjIyl2Y6jz08DUuMMz8,https://api.spotify.com/v1/tracks/3CsJjIyl2Y6jz08DUuMMz8,https://api.spotify.com/v1/audio-analysis/3CsJjIyl2Y6jz08DUuMMz8,178933,4
0.428,0.953,2,-5.687,1,0.233,1.66e-05,0.778,0.154,0.385,190.16,audio_features,4k6NV1b3icM8BRCkT57oPV,spotify:track:4k6NV1b3icM8BRCkT57oPV,https://api.spotify.com/v1/tracks/4k6NV1b3icM8BRCkT57oPV,https://api.spotify.com/v1/audio-analysis/4k6NV1b3icM8BRCkT57oPV,275827,4
0.256,0.651,11,-6.814,0,0.0378,0.00038,7.36e-06,0.11,0.0763,77.89,audio_features,36h5JAbSei6u5AcZJji05T,spotify:track:36h5JAbSei6u5AcZJji05T,https://api.spotify.com/v1/tracks/36h5JAbSei6u5AcZJji05T,https://api.spotify.com/v1/audio-analysis/36h5JAbSei6u5AcZJji05T,217582,4
0.533,0.928,0,-3.831,1,0.0362,0.00312,0.000522,0.254,0.332,132.007,audio_features,4LltjSEOq80cOSFeIM6LOz,spotify:track:4LltjSEOq80cOSFeIM6LOz,https://api.spotify.com/v1/tracks/4LltjSEOq80cOSFeIM6LOz,https://api.spotify.com/v1/audio-analysis/4LltjSEOq80cOSFeIM6LOz,257947,4
0.333,0.975,8,-3.712,1,0.146,3.11e-05,0.00567,0.386,0.381,169.923,audio_features,5IiyHmNFsTx6PLI2diNH98,spotify:track:5IiyHmNFsTx6PLI2diNH98,https://api.spotify.com/v1/tracks/5IiyHmNFsTx6PLI2diNH98,https://api.spotify.com/v1/audio-analysis/5IiyHmNFsTx6PLI2diNH98,144987,4
